env_time,total_time,avg_simulation_second,event_store_size
309,0:00:03.481818,0:00:00.011268,285
310,0:00:03.489818,0:00:00.011257,285
311,0:00:03.520822,0:00:00.011321,285
312,0:00:03.520822,0:00:00.011285,285
313,0:00:03.562823,0:00:00.011383,285
314,0:00:03.562823,0:00:00.011347,285
315,0:00:03.562823,0:00:00.011311,285
316,0:00:03.631488,0:00:00.011492,285
317,0:00:03.631488,0:00:00.011456,285
318,0:00:03.631488,0:00:00.011420,285
319,0:00:03.631488,0:00:00.011384,297
320,0:00:03.773715,0:00:00.011793,293
321,0:00:03.774717,0:00:00.011759,299
322,0:00:03.845713,0:00:00.011943,294
323,0:00:03.865767,0:00:00.011968,303
324,0:00:03.958809,0:00:00.012219,298
325,0:00:03.968809,0:00:00.012212,298
326,0:00:03.968809,0:00:00.012174,298
327,0:00:03.977850,0:00:00.012165,298
328,0:00:03.997805,0:00:00.012188,334
329,0:00:04.361045,0:00:00.013255,320
330,0:00:04.371006,0:00:00.013245,320
331,0:00:04.388044,0:00:00.013257,320
332,0:00:04.433624,0:00:00.013354,320
333,0:00:04.444627,0:00:00.013347,350
334,0:00:04.736019,0:00:00.014180,334
335,0:00:04.798969,0:00:00.014325,334
336,0:00:04.798969,0:00:00.014283,334
337,0:00:04.875003,0:00:00.014466,334
338,0:00:04.884970,0:00:00.014453,364
339,0:00:05.205433,0:00:00.015355,351
340,0:00:05.275809,0:00:00.015517,359
341,0:00:05.358872,0:00:00.015715,356
342,0:00:05.410877,0:00:00.015821,392
343,0:00:05.690791,0:00:00.016591,375
344,0:00:05.695834,0:00:00.016558,400
345,0:00:05.818184,0:00:00.016864,387
346,0:00:05.848184,0:00:00.016902,387
347,0:00:05.874156,0:00:00.016928,387
348,0:00:05.899113,0:00:00.016951,387
349,0:00:05.972185,0:00:00.017112,407
350,0:00:06.176542,0:00:00.017647,396
351,0:00:06.176542,0:00:00.017597,408
352,0:00:06.273786,0:00:00.017823,402
353,0:00:06.297790,0:00:00.017841,402
354,0:00:06.311783,0:00:00.017830,452
355,0:00:06.648121,0:00:00.018727,427
356,0:00:06.673630,0:00:00.018746,439
357,0:00:06.732494,0:00:00.018859,433
358,0:00:06.768494,0:00:00.018906,448
359,0:00:06.852497,0:00:00.019088,440
360,0:00:06.860535,0:00:00.019057,440
361,0:00:06.963495,0:00:00.019289,440
362,0:00:06.963495,0:00:00.019236,440
363,0:00:06.963495,0:00:00.019183,440
364,0:00:06.991056,0:00:00.019206,440
365,0:00:07.011282,0:00:00.019209,440
366,0:00:07.187906,0:00:00.019639,440
367,0:00:07.187906,0:00:00.019586,440
368,0:00:07.215903,0:00:00.019608,440
369,0:00:07.279348,0:00:00.019727,440
370,0:00:07.294349,0:00:00.019714,440
371,0:00:07.308347,0:00:00.019699,440
372,0:00:07.308347,0:00:00.019646,440
373,0:00:07.308347,0:00:00.019593,440
374,0:00:07.323857,0:00:00.019583,440
375,0:00:07.323857,0:00:00.019530,440
376,0:00:07.323857,0:00:00.019478,440
377,0:00:07.323857,0:00:00.019427,440
378,0:00:07.323857,0:00:00.019375,452
379,0:00:07.483951,0:00:00.019747,447
380,0:00:07.484947,0:00:00.019697,447
381,0:00:07.484947,0:00:00.019646,447
382,0:00:07.497579,0:00:00.019627,447
383,0:00:07.497579,0:00:00.019576,447
384,0:00:07.509652,0:00:00.019556,447
385,0:00:07.526038,0:00:00.019548,447
386,0:00:07.526038,0:00:00.019498,447
387,0:00:07.538038,0:00:00.019478,447
388,0:00:07.538038,0:00:00.019428,447
389,0:00:07.538038,0:00:00.019378,447
390,0:00:07.552038,0:00:00.019364,447
391,0:00:07.552038,0:00:00.019315,447
392,0:00:07.552038,0:00:00.019265,447
393,0:00:07.552038,0:00:00.019216,447
394,0:00:07.552038,0:00:00.019168,447
395,0:00:07.552038,0:00:00.019119,447
396,0:00:07.552038,0:00:00.019071,447
397,0:00:07.552038,0:00:00.019023,447
398,0:00:07.552038,0:00:00.018975,447
399,0:00:07.552038,0:00:00.018927,447
400,0:00:07.552038,0:00:00.018880,447
401,0:00:07.552038,0:00:00.018833,447
402,0:00:07.552038,0:00:00.018786,447
403,0:00:07.552038,0:00:00.018740,447
404,0:00:07.552038,0:00:00.018693,447
405,0:00:07.552038,0:00:00.018647,447
406,0:00:07.552038,0:00:00.018601,447
407,0:00:07.552038,0:00:00.018555,447
408,0:00:07.552038,0:00:00.018510,459
409,0:00:07.743905,0:00:00.018934,453
410,0:00:07.743905,0:00:00.018888,453
411,0:00:07.743905,0:00:00.018842,453
412,0:00:07.780955,0:00:00.018886,453
413,0:00:07.780955,0:00:00.018840,453
414,0:00:07.780955,0:00:00.018795,453
415,0:00:07.811952,0:00:00.018824,453
416,0:00:07.811952,0:00:00.018779,453
417,0:00:07.811952,0:00:00.018734,453
418,0:00:07.811952,0:00:00.018689,453
419,0:00:07.811952,0:00:00.018644,453
420,0:00:07.827003,0:00:00.018636,453
421,0:00:07.827003,0:00:00.018591,453
422,0:00:07.827003,0:00:00.018547,453
423,0:00:07.827003,0:00:00.018504,453
424,0:00:07.827003,0:00:00.018460,453
425,0:00:07.827003,0:00:00.018416,453
426,0:00:07.827003,0:00:00.018373,453
427,0:00:07.827003,0:00:00.018330,453
428,0:00:07.827003,0:00:00.018287,453
429,0:00:07.827003,0:00:00.018245,453
430,0:00:07.827003,0:00:00.018202,453
431,0:00:07.827003,0:00:00.018160,453
432,0:00:07.827003,0:00:00.018118,453
433,0:00:07.827003,0:00:00.018076,453
434,0:00:07.827003,0:00:00.018035,453
435,0:00:07.827003,0:00:00.017993,453
436,0:00:07.827003,0:00:00.017952,453
437,0:00:07.827003,0:00:00.017911,453
438,0:00:07.827963,0:00:00.017872,459
439,0:00:07.918980,0:00:00.018039,454
440,0:00:07.918980,0:00:00.017998,454
441,0:00:07.918980,0:00:00.017957,454
442,0:00:07.931976,0:00:00.017946,454
443,0:00:07.931976,0:00:00.017905,466
444,0:00:08.075325,0:00:00.018188,457
445,0:00:08.096324,0:00:00.018194,457
446,0:00:08.096324,0:00:00.018153,457
447,0:00:08.129324,0:00:00.018186,457
448,0:00:08.129324,0:00:00.018146,457
449,0:00:08.141326,0:00:00.018132,457
450,0:00:08.184747,0:00:00.018188,457
451,0:00:08.184747,0:00:00.018148,457
452,0:00:08.184747,0:00:00.018108,457
453,0:00:08.184747,0:00:00.018068,457
454,0:00:08.184747,0:00:00.018028,457
455,0:00:08.241262,0:00:00.018113,457
456,0:00:08.241262,0:00:00.018073,457
457,0:00:08.241262,0:00:00.018033,457
458,0:00:08.241262,0:00:00.017994,469
459,0:00:08.429262,0:00:00.018364,461
460,0:00:08.429262,0:00:00.018324,461
461,0:00:08.429262,0:00:00.018285,461
462,0:00:08.505228,0:00:00.018410,461
463,0:00:08.505228,0:00:00.018370,461
464,0:00:08.505228,0:00:00.018330,461
465,0:00:08.557427,0:00:00.018403,461
466,0:00:08.557427,0:00:00.018364,461
467,0:00:08.557427,0:00:00.018324,461
468,0:00:08.557427,0:00:00.018285,473
469,0:00:08.747575,0:00:00.018652,465
470,0:00:08.747575,0:00:00.018612,465
471,0:00:08.747575,0:00:00.018572,465
472,0:00:08.785577,0:00:00.018614,465
473,0:00:08.785577,0:00:00.018574,489
474,0:00:09.242801,0:00:00.019500,476
475,0:00:09.331801,0:00:00.019646,476
476,0:00:09.331801,0:00:00.019605,476
477,0:00:09.451799,0:00:00.019815,476
478,0:00:09.451799,0:00:00.019774,476
479,0:00:09.451799,0:00:00.019732,476
480,0:00:09.483843,0:00:00.019758,476
481,0:00:09.483843,0:00:00.019717,476
482,0:00:09.568957,0:00:00.019853,476
483,0:00:09.568957,0:00:00.019812,476
484,0:00:09.568957,0:00:00.019771,476
485,0:00:09.604955,0:00:00.019804,476
486,0:00:09.604955,0:00:00.019763,476
487,0:00:09.604955,0:00:00.019723,476
488,0:00:09.604955,0:00:00.019682,476
489,0:00:09.604955,0:00:00.019642,476
490,0:00:09.604955,0:00:00.019602,476
491,0:00:09.604955,0:00:00.019562,476
492,0:00:09.604955,0:00:00.019522,476
493,0:00:09.604955,0:00:00.019483,500
494,0:00:10.324379,0:00:00.020900,485
495,0:00:10.324379,0:00:00.020857,485
496,0:00:10.324379,0:00:00.020815,485
497,0:00:10.466417,0:00:00.021059,485
498,0:00:10.466417,0:00:00.021017,485
499,0:00:10.466417,0:00:00.020975,485
500,0:00:10.521378,0:00:00.021043,485
501,0:00:10.521378,0:00:00.021001,485
502,0:00:10.541378,0:00:00.020999,485
503,0:00:10.541378,0:00:00.020957,485
504,0:00:10.541378,0:00:00.020915,485
505,0:00:10.604250,0:00:00.020999,485
506,0:00:10.604250,0:00:00.020957,485
507,0:00:10.604250,0:00:00.020916,485
508,0:00:10.604250,0:00:00.020875,485
509,0:00:10.604250,0:00:00.020833,485
510,0:00:10.604250,0:00:00.020793,485
511,0:00:10.604250,0:00:00.020752,485
512,0:00:10.604250,0:00:00.020711,485
513,0:00:10.604250,0:00:00.020671,491
514,0:00:10.721206,0:00:00.020858,487
515,0:00:10.721206,0:00:00.020818,487
516,0:00:10.721206,0:00:00.020778,487
517,0:00:10.768767,0:00:00.020829,487
518,0:00:10.768767,0:00:00.020789,487
519,0:00:10.789764,0:00:00.020790,487
520,0:00:10.810753,0:00:00.020790,487
521,0:00:10.810753,0:00:00.020750,487
522,0:00:10.810753,0:00:00.020710,487
523,0:00:10.810753,0:00:00.020671,523
524,0:00:11.356401,0:00:00.021673,501
525,0:00:11.357402,0:00:00.021633,501
526,0:00:11.357402,0:00:00.021592,501
527,0:00:11.423400,0:00:00.021676,501
528,0:00:11.423400,0:00:00.021635,501
529,0:00:11.454473,0:00:00.021653,501
530,0:00:11.528404,0:00:00.021752,501
531,0:00:11.528404,0:00:00.021711,501
532,0:00:11.587627,0:00:00.021781,501
533,0:00:11.587627,0:00:00.021740,501
534,0:00:11.587627,0:00:00.021700,501
535,0:00:11.608622,0:00:00.021698,501
536,0:00:11.647621,0:00:00.021731,501
537,0:00:11.647621,0:00:00.021690,501
538,0:00:11.647621,0:00:00.021650,513
539,0:00:11.938020,0:00:00.022148,510
540,0:00:11.938020,0:00:00.022107,516
541,0:00:12.040022,0:00:00.022255,512
542,0:00:12.097144,0:00:00.022319,521
543,0:00:12.231146,0:00:00.022525,516
544,0:00:12.244146,0:00:00.022508,516
545,0:00:12.244146,0:00:00.022466,516
546,0:00:12.293128,0:00:00.022515,516
547,0:00:12.307126,0:00:00.022499,552
548,0:00:12.780491,0:00:00.023322,529
549,0:00:12.796428,0:00:00.023309,529
550,0:00:12.796428,0:00:00.023266,529
551,0:00:12.935747,0:00:00.023477,529
552,0:00:12.936750,0:00:00.023436,559
553,0:00:13.305953,0:00:00.024061,546
