env_time,total_time,avg_simulation_second,event_store_size
366,0:00:00.360838,0:00:00.000986,101
367,0:00:00.360838,0:00:00.000983,101
368,0:00:00.360838,0:00:00.000981,101
369,0:00:00.360838,0:00:00.000978,101
370,0:00:00.360838,0:00:00.000975,101
371,0:00:00.360838,0:00:00.000973,101
372,0:00:00.360838,0:00:00.000970,101
373,0:00:00.360838,0:00:00.000967,101
374,0:00:00.360838,0:00:00.000965,101
375,0:00:00.360838,0:00:00.000962,101
376,0:00:00.360838,0:00:00.000960,101
377,0:00:00.360838,0:00:00.000957,101
378,0:00:00.360838,0:00:00.000955,103
379,0:00:00.366840,0:00:00.000968,102
380,0:00:00.366840,0:00:00.000965,102
381,0:00:00.366840,0:00:00.000963,102
382,0:00:00.366840,0:00:00.000960,102
383,0:00:00.366840,0:00:00.000958,102
384,0:00:00.366840,0:00:00.000955,102
385,0:00:00.366840,0:00:00.000953,102
386,0:00:00.366840,0:00:00.000950,102
387,0:00:00.368839,0:00:00.000953,102
388,0:00:00.368839,0:00:00.000951,102
389,0:00:00.368839,0:00:00.000948,102
390,0:00:00.368839,0:00:00.000946,102
391,0:00:00.368839,0:00:00.000943,102
392,0:00:00.368839,0:00:00.000941,102
393,0:00:00.368839,0:00:00.000939,102
394,0:00:00.368839,0:00:00.000936,102
395,0:00:00.368839,0:00:00.000934,102
396,0:00:00.368839,0:00:00.000931,102
397,0:00:00.368839,0:00:00.000929,102
398,0:00:00.368839,0:00:00.000927,102
399,0:00:00.368839,0:00:00.000924,102
400,0:00:00.368839,0:00:00.000922,102
401,0:00:00.368839,0:00:00.000920,102
402,0:00:00.368839,0:00:00.000918,102
403,0:00:00.368839,0:00:00.000915,102
404,0:00:00.368839,0:00:00.000913,102
405,0:00:00.368839,0:00:00.000911,102
406,0:00:00.368839,0:00:00.000908,102
407,0:00:00.368839,0:00:00.000906,102
408,0:00:00.368839,0:00:00.000904,114
409,0:00:00.387836,0:00:00.000948,109
410,0:00:00.387836,0:00:00.000946,109
411,0:00:00.387836,0:00:00.000944,109
412,0:00:00.391837,0:00:00.000951,109
413,0:00:00.391837,0:00:00.000949,109
414,0:00:00.391837,0:00:00.000946,109
415,0:00:00.391837,0:00:00.000944,109
416,0:00:00.391837,0:00:00.000942,109
417,0:00:00.393836,0:00:00.000944,109
418,0:00:00.393836,0:00:00.000942,109
419,0:00:00.393836,0:00:00.000940,109
420,0:00:00.393836,0:00:00.000938,109
421,0:00:00.393836,0:00:00.000935,109
422,0:00:00.393836,0:00:00.000933,109
423,0:00:00.393836,0:00:00.000931,109
424,0:00:00.393836,0:00:00.000929,109
425,0:00:00.393836,0:00:00.000927,109
426,0:00:00.393836,0:00:00.000924,109
427,0:00:00.393836,0:00:00.000922,109
428,0:00:00.393836,0:00:00.000920,109
429,0:00:00.393836,0:00:00.000918,109
430,0:00:00.393836,0:00:00.000916,109
431,0:00:00.393836,0:00:00.000914,109
432,0:00:00.393836,0:00:00.000912,109
433,0:00:00.393836,0:00:00.000910,109
434,0:00:00.394835,0:00:00.000910,109
435,0:00:00.394835,0:00:00.000908,109
436,0:00:00.394835,0:00:00.000906,109
437,0:00:00.394835,0:00:00.000904,109
438,0:00:00.394835,0:00:00.000901,111
439,0:00:00.397835,0:00:00.000906,109
