env_time,total_time,avg_simulation_second,event_store_size
923,0:00:00.347283,0:00:00.000376,161
924,0:00:00.347283,0:00:00.000376,161
925,0:00:00.347283,0:00:00.000375,161
926,0:00:00.347283,0:00:00.000375,161
927,0:00:00.347283,0:00:00.000375,161
928,0:00:00.347283,0:00:00.000374,161
929,0:00:00.347283,0:00:00.000374,161
930,0:00:00.347283,0:00:00.000373,161
931,0:00:00.347283,0:00:00.000373,165
932,0:00:00.351284,0:00:00.000377,162
933,0:00:00.351284,0:00:00.000377,162
934,0:00:00.351284,0:00:00.000376,162
935,0:00:00.353284,0:00:00.000378,162
936,0:00:00.353284,0:00:00.000377,162
937,0:00:00.353284,0:00:00.000377,162
938,0:00:00.354284,0:00:00.000378,162
939,0:00:00.354284,0:00:00.000377,162
940,0:00:00.354284,0:00:00.000377,162
941,0:00:00.354284,0:00:00.000376,162
942,0:00:00.354284,0:00:00.000376,162
943,0:00:00.355284,0:00:00.000377,162
944,0:00:00.355284,0:00:00.000376,162
945,0:00:00.355284,0:00:00.000376,162
946,0:00:00.355284,0:00:00.000376,162
947,0:00:00.355284,0:00:00.000375,162
948,0:00:00.355284,0:00:00.000375,162
949,0:00:00.355284,0:00:00.000374,162
950,0:00:00.355284,0:00:00.000374,162
951,0:00:00.355284,0:00:00.000374,164
952,0:00:00.359287,0:00:00.000377,163
953,0:00:00.359287,0:00:00.000377,163
954,0:00:00.359287,0:00:00.000377,163
955,0:00:00.359287,0:00:00.000376,163
956,0:00:00.359287,0:00:00.000376,163
957,0:00:00.359287,0:00:00.000375,163
958,0:00:00.360284,0:00:00.000376,163
959,0:00:00.360284,0:00:00.000376,163
960,0:00:00.360284,0:00:00.000375,163
961,0:00:00.360284,0:00:00.000375,165
962,0:00:00.362282,0:00:00.000377,164
963,0:00:00.362282,0:00:00.000376,164
964,0:00:00.362282,0:00:00.000376,164
965,0:00:00.362282,0:00:00.000375,164
966,0:00:00.362282,0:00:00.000375,164
967,0:00:00.362282,0:00:00.000375,164
968,0:00:00.363282,0:00:00.000375,164
969,0:00:00.363282,0:00:00.000375,164
970,0:00:00.363282,0:00:00.000375,164
971,0:00:00.363282,0:00:00.000374,164
972,0:00:00.363282,0:00:00.000374,164
973,0:00:00.363282,0:00:00.000373,164
974,0:00:00.363282,0:00:00.000373,164
975,0:00:00.363282,0:00:00.000373,164
976,0:00:00.363282,0:00:00.000372,166
977,0:00:00.365284,0:00:00.000374,165
978,0:00:00.365284,0:00:00.000374,166
979,0:00:00.366282,0:00:00.000374,165
980,0:00:00.366282,0:00:00.000374,168
981,0:00:00.368282,0:00:00.000375,166
982,0:00:00.368282,0:00:00.000375,166
983,0:00:00.369283,0:00:00.000376,166
984,0:00:00.369283,0:00:00.000375,166
985,0:00:00.369283,0:00:00.000375,170
986,0:00:00.372282,0:00:00.000378,169
987,0:00:00.375293,0:00:00.000380,169
988,0:00:00.375293,0:00:00.000380,169
989,0:00:00.375293,0:00:00.000379,169
990,0:00:00.377288,0:00:00.000381,174
991,0:00:00.388295,0:00:00.000392,171
992,0:00:00.391288,0:00:00.000394,171
993,0:00:00.391288,0:00:00.000394,171
994,0:00:00.395291,0:00:00.000398,171
995,0:00:00.395291,0:00:00.000397,176
996,0:00:00.403283,0:00:00.000405,173
997,0:00:00.403283,0:00:00.000404,175
998,0:00:00.405285,0:00:00.000406,174
999,0:00:00.407285,0:00:00.000408,178
