env_time,total_time,avg_simulation_second,event_store_size
76,0:00:00.420997,0:00:00.005539,39
77,0:00:00.420997,0:00:00.005467,39
78,0:00:00.420997,0:00:00.005397,39
79,0:00:00.429994,0:00:00.005443,39
80,0:00:00.429994,0:00:00.005375,39
81,0:00:00.429994,0:00:00.005309,39
82,0:00:00.434993,0:00:00.005305,39
83,0:00:00.434993,0:00:00.005241,39
84,0:00:00.434993,0:00:00.005178,39
85,0:00:00.435994,0:00:00.005129,75
86,0:00:00.614995,0:00:00.007151,55
87,0:00:00.615997,0:00:00.007080,55
88,0:00:00.615997,0:00:00.007000,55
89,0:00:00.626992,0:00:00.007045,55
90,0:00:00.626992,0:00:00.006967,55
91,0:00:00.633993,0:00:00.006967,55
92,0:00:00.660995,0:00:00.007185,55
93,0:00:00.660995,0:00:00.007107,55
94,0:00:00.677998,0:00:00.007213,55
95,0:00:00.677998,0:00:00.007137,55
96,0:00:00.677998,0:00:00.007062,55
97,0:00:00.698995,0:00:00.007206,55
98,0:00:00.698995,0:00:00.007133,55
99,0:00:00.698995,0:00:00.007061,55
100,0:00:00.699995,0:00:00.007000,67
101,0:00:00.752992,0:00:00.007455,61
102,0:00:00.752992,0:00:00.007382,67
103,0:00:00.782998,0:00:00.007602,64
104,0:00:00.799999,0:00:00.007692,73
105,0:00:00.831994,0:00:00.007924,69
106,0:00:00.840997,0:00:00.007934,69
107,0:00:00.840997,0:00:00.007860,69
108,0:00:00.846993,0:00:00.007843,69
109,0:00:00.855993,0:00:00.007853,105
110,0:00:01.086299,0:00:00.009875,83
111,0:00:01.093296,0:00:00.009850,83
112,0:00:01.093296,0:00:00.009762,83
113,0:00:01.129295,0:00:00.009994,83
114,0:00:01.142296,0:00:00.010020,113
115,0:00:01.364295,0:00:00.011863,104
116,0:00:01.470296,0:00:00.012675,104
117,0:00:01.470296,0:00:00.012567,104
118,0:00:01.487295,0:00:00.012604,104
119,0:00:01.523295,0:00:00.012801,134
120,0:00:01.976622,0:00:00.016472,112
121,0:00:01.998621,0:00:00.016518,120
122,0:00:02.061621,0:00:00.016899,115
123,0:00:02.120622,0:00:00.017241,151
124,0:00:02.322618,0:00:00.018731,132
125,0:00:02.335619,0:00:00.018685,157
126,0:00:02.443783,0:00:00.019395,143
127,0:00:02.450787,0:00:00.019298,143
128,0:00:02.492784,0:00:00.019475,143
129,0:00:02.513782,0:00:00.019487,143
130,0:00:02.518780,0:00:00.019375,163
131,0:00:02.643577,0:00:00.020180,153
132,0:00:02.648574,0:00:00.020065,165
133,0:00:02.723577,0:00:00.020478,160
134,0:00:02.742617,0:00:00.020467,160
135,0:00:02.790576,0:00:00.020671,210
136,0:00:03.127843,0:00:00.022999,183
137,0:00:03.131846,0:00:00.022860,195
138,0:00:03.190803,0:00:00.023122,185
139,0:00:03.209843,0:00:00.023092,200
140,0:00:03.290799,0:00:00.023506,197
141,0:00:03.294798,0:00:00.023367,197
142,0:00:03.303841,0:00:00.023266,197
143,0:00:03.346798,0:00:00.023404,197
144,0:00:03.421802,0:00:00.023763,197
145,0:00:03.434801,0:00:00.023688,197
146,0:00:03.464152,0:00:00.023727,197
147,0:00:03.480812,0:00:00.023679,197
148,0:00:03.526810,0:00:00.023830,197
149,0:00:03.610811,0:00:00.024234,197
150,0:00:03.630813,0:00:00.024205,197
151,0:00:03.660811,0:00:00.024244,197
152,0:00:03.660811,0:00:00.024084,197
153,0:00:03.692811,0:00:00.024136,197
154,0:00:03.701810,0:00:00.024038,197
155,0:00:03.725812,0:00:00.024037,197
156,0:00:03.741810,0:00:00.023986,197
157,0:00:03.741810,0:00:00.023833,197
158,0:00:03.741810,0:00:00.023682,197
159,0:00:03.741810,0:00:00.023533,209
160,0:00:03.890860,0:00:00.024318,203
161,0:00:03.890860,0:00:00.024167,203
162,0:00:03.890860,0:00:00.024018,203
163,0:00:03.937857,0:00:00.024159,203
164,0:00:03.937857,0:00:00.024011,203
165,0:00:03.954856,0:00:00.023969,203
166,0:00:03.979591,0:00:00.023973,203
167,0:00:03.979591,0:00:00.023830,203
168,0:00:03.979591,0:00:00.023688,203
169,0:00:03.979591,0:00:00.023548,203
170,0:00:03.979591,0:00:00.023409,203
171,0:00:03.979591,0:00:00.023272,203
172,0:00:03.979591,0:00:00.023137,203
173,0:00:03.979591,0:00:00.023003,203
174,0:00:03.979591,0:00:00.022871,203
175,0:00:03.979591,0:00:00.022741,203
176,0:00:03.979591,0:00:00.022611,203
177,0:00:03.979591,0:00:00.022484,203
178,0:00:03.979591,0:00:00.022357,203
179,0:00:03.979591,0:00:00.022232,203
180,0:00:03.979591,0:00:00.022109,203
181,0:00:03.979591,0:00:00.021987,203
182,0:00:03.979591,0:00:00.021866,203
183,0:00:03.979591,0:00:00.021746,203
184,0:00:03.979591,0:00:00.021628,203
185,0:00:03.979591,0:00:00.021511,203
186,0:00:03.979591,0:00:00.021396,203
187,0:00:03.979591,0:00:00.021281,203
188,0:00:03.979591,0:00:00.021168,203
189,0:00:03.979591,0:00:00.021056,215
190,0:00:04.117637,0:00:00.021672,208
191,0:00:04.117637,0:00:00.021558,208
192,0:00:04.117637,0:00:00.021446,208
193,0:00:04.138641,0:00:00.021444,208
194,0:00:04.138641,0:00:00.021333,208
195,0:00:04.148638,0:00:00.021275,208
196,0:00:04.174636,0:00:00.021299,208
197,0:00:04.174636,0:00:00.021191,208
198,0:00:04.187637,0:00:00.021150,208
199,0:00:04.187637,0:00:00.021043,208
200,0:00:04.187637,0:00:00.020938,208
201,0:00:04.199639,0:00:00.020894,208
202,0:00:04.199639,0:00:00.020790,208
203,0:00:04.199639,0:00:00.020688,208
204,0:00:04.199639,0:00:00.020586,208
205,0:00:04.199639,0:00:00.020486,208
206,0:00:04.199639,0:00:00.020387,208
207,0:00:04.199639,0:00:00.020288,208
208,0:00:04.199639,0:00:00.020191,208
209,0:00:04.199639,0:00:00.020094,208
210,0:00:04.199639,0:00:00.019998,208
211,0:00:04.199639,0:00:00.019904,208
212,0:00:04.199639,0:00:00.019810,208
213,0:00:04.199639,0:00:00.019717,208
214,0:00:04.199639,0:00:00.019624,208
215,0:00:04.199639,0:00:00.019533,208
216,0:00:04.199639,0:00:00.019443,208
217,0:00:04.199639,0:00:00.019353,208
218,0:00:04.199639,0:00:00.019264,208
219,0:00:04.199639,0:00:00.019176,214
220,0:00:04.269635,0:00:00.019407,210
221,0:00:04.269635,0:00:00.019320,210
222,0:00:04.269635,0:00:00.019233,210
223,0:00:04.292639,0:00:00.019250,210
224,0:00:04.292639,0:00:00.019164,222
225,0:00:04.433705,0:00:00.019705,214
226,0:00:04.433705,0:00:00.019618,214
227,0:00:04.433705,0:00:00.019532,214
228,0:00:04.457639,0:00:00.019551,214
229,0:00:04.457639,0:00:00.019466,214
230,0:00:04.457639,0:00:00.019381,214
231,0:00:04.500163,0:00:00.019481,214
232,0:00:04.500163,0:00:00.019397,214
233,0:00:04.517112,0:00:00.019387,214
234,0:00:04.517112,0:00:00.019304,214
235,0:00:04.517112,0:00:00.019222,214
236,0:00:04.517112,0:00:00.019140,214
237,0:00:04.517112,0:00:00.019060,214
238,0:00:04.517112,0:00:00.018979,214
239,0:00:04.517112,0:00:00.018900,226
240,0:00:04.630185,0:00:00.019292,219
241,0:00:04.630185,0:00:00.019212,219
242,0:00:04.630185,0:00:00.019133,219
243,0:00:04.646180,0:00:00.019120,219
244,0:00:04.646180,0:00:00.019042,219
245,0:00:04.654141,0:00:00.018996,219
246,0:00:04.680182,0:00:00.019025,219
247,0:00:04.680182,0:00:00.018948,219
248,0:00:04.689185,0:00:00.018908,219
249,0:00:04.689185,0:00:00.018832,231
250,0:00:04.804116,0:00:00.019216,225
251,0:00:04.805114,0:00:00.019144,225
252,0:00:04.805114,0:00:00.019068,225
253,0:00:04.821116,0:00:00.019056,225
254,0:00:04.822157,0:00:00.018985,249
255,0:00:05.052065,0:00:00.019812,237
256,0:00:05.067058,0:00:00.019793,237
257,0:00:05.067058,0:00:00.019716,237
258,0:00:05.099985,0:00:00.019767,237
259,0:00:05.099985,0:00:00.019691,237
260,0:00:05.108988,0:00:00.019650,237
261,0:00:05.162989,0:00:00.019782,237
262,0:00:05.162989,0:00:00.019706,237
263,0:00:05.190988,0:00:00.019738,237
264,0:00:05.190988,0:00:00.019663,237
265,0:00:05.190988,0:00:00.019589,237
266,0:00:05.190988,0:00:00.019515,237
267,0:00:05.190988,0:00:00.019442,237
268,0:00:05.190988,0:00:00.019369,237
269,0:00:05.190988,0:00:00.019297,237
270,0:00:05.190988,0:00:00.019226,237
271,0:00:05.191989,0:00:00.019159,237
272,0:00:05.191989,0:00:00.019088,237
273,0:00:05.191989,0:00:00.019018,237
274,0:00:05.191989,0:00:00.018949,261
275,0:00:05.431985,0:00:00.019753,247
276,0:00:05.431985,0:00:00.019681,247
277,0:00:05.431985,0:00:00.019610,247
278,0:00:05.465985,0:00:00.019662,247
279,0:00:05.465985,0:00:00.019591,247
280,0:00:05.465985,0:00:00.019521,247
281,0:00:05.530642,0:00:00.019682,247
282,0:00:05.530642,0:00:00.019612,247
283,0:00:05.577638,0:00:00.019709,247
284,0:00:05.577638,0:00:00.019640,247
285,0:00:05.577638,0:00:00.019571,247
286,0:00:05.577638,0:00:00.019502,247
287,0:00:05.577638,0:00:00.019434,247
288,0:00:05.577638,0:00:00.019367,247
289,0:00:05.577638,0:00:00.019300,247
290,0:00:05.577638,0:00:00.019233,247
291,0:00:05.577638,0:00:00.019167,247
292,0:00:05.577638,0:00:00.019102,247
293,0:00:05.577638,0:00:00.019036,247
294,0:00:05.578638,0:00:00.018975,253
295,0:00:05.639574,0:00:00.019117,251
296,0:00:05.639574,0:00:00.019053,251
297,0:00:05.639574,0:00:00.018988,251
298,0:00:05.649618,0:00:00.018958,251
299,0:00:05.649618,0:00:00.018895,251
300,0:00:05.649618,0:00:00.018832,251
301,0:00:05.660641,0:00:00.018806,251
302,0:00:05.660641,0:00:00.018744,251
303,0:00:05.660641,0:00:00.018682,251
304,0:00:05.660641,0:00:00.018621,287
305,0:00:06.057144,0:00:00.019859,262
306,0:00:06.057144,0:00:00.019795,262
307,0:00:06.057144,0:00:00.019730,262
308,0:00:06.113146,0:00:00.019848,262
309,0:00:06.113146,0:00:00.019784,262
310,0:00:06.122145,0:00:00.019749,262
311,0:00:06.235219,0:00:00.020049,262
312,0:00:06.235219,0:00:00.019985,262
313,0:00:06.245214,0:00:00.019953,262
314,0:00:06.290142,0:00:00.020032,262
315,0:00:06.290142,0:00:00.019969,262
316,0:00:06.290142,0:00:00.019906,262
317,0:00:06.300189,0:00:00.019874,262
318,0:00:06.300189,0:00:00.019812,262
319,0:00:06.300189,0:00:00.019750,274
320,0:00:06.433214,0:00:00.020104,267
321,0:00:06.434216,0:00:00.020044,273
322,0:00:06.491146,0:00:00.020159,270
323,0:00:06.501145,0:00:00.020127,279
324,0:00:06.596520,0:00:00.020360,275
325,0:00:06.633522,0:00:00.020411,275
326,0:00:06.673518,0:00:00.020471,275
327,0:00:06.685566,0:00:00.020445,275
328,0:00:06.699518,0:00:00.020425,311
329,0:00:07.225932,0:00:00.021963,295
330,0:00:07.250982,0:00:00.021973,295
331,0:00:07.262931,0:00:00.021942,295
332,0:00:07.386930,0:00:00.022250,295
333,0:00:07.387977,0:00:00.022186,325
334,0:00:07.861123,0:00:00.023536,313
335,0:00:07.877123,0:00:00.023514,313
336,0:00:07.877123,0:00:00.023444,313
337,0:00:08.150714,0:00:00.024186,313
338,0:00:08.150714,0:00:00.024115,343
339,0:00:08.709742,0:00:00.025692,327
340,0:00:08.770744,0:00:00.025796,335
341,0:00:08.881887,0:00:00.026047,329
342,0:00:09.012888,0:00:00.026353,365
343,0:00:09.490076,0:00:00.027668,345
344,0:00:09.531029,0:00:00.027706,370
345,0:00:09.830085,0:00:00.028493,359
346,0:00:09.926384,0:00:00.028689,359
347,0:00:09.972377,0:00:00.028739,359
348,0:00:09.997341,0:00:00.028728,359
349,0:00:10.065363,0:00:00.028841,379
350,0:00:10.321519,0:00:00.029490,368
351,0:00:10.321519,0:00:00.029406,380
352,0:00:10.501516,0:00:00.029834,377
353,0:00:10.548518,0:00:00.029882,377
354,0:00:10.578580,0:00:00.029883,427
355,0:00:11.165857,0:00:00.031453,398
356,0:00:11.180858,0:00:00.031407,410
357,0:00:11.268906,0:00:00.031566,401
358,0:00:11.359924,0:00:00.031732,416
359,0:00:11.515902,0:00:00.032078,408
360,0:00:11.523928,0:00:00.032011,408
361,0:00:11.539864,0:00:00.031966,408
362,0:00:11.577857,0:00:00.031983,408
363,0:00:11.718220,0:00:00.032282,408
364,0:00:11.718220,0:00:00.032193,408
365,0:00:11.768292,0:00:00.032242,408
366,0:00:11.781220,0:00:00.032189,408
367,0:00:11.798221,0:00:00.032148,408
368,0:00:11.913222,0:00:00.032373,408
369,0:00:11.945291,0:00:00.032372,408
370,0:00:11.945291,0:00:00.032285,408
371,0:00:11.945291,0:00:00.032198,408
372,0:00:12.001220,0:00:00.032261,408
373,0:00:12.033220,0:00:00.032261,408
374,0:00:12.033220,0:00:00.032174,408
375,0:00:12.033220,0:00:00.032089,408
376,0:00:12.033220,0:00:00.032003,408
377,0:00:12.033220,0:00:00.031918,408
378,0:00:12.033220,0:00:00.031834,420
379,0:00:12.241691,0:00:00.032300,413
380,0:00:12.241691,0:00:00.032215,413
381,0:00:12.241691,0:00:00.032130,413
382,0:00:12.271693,0:00:00.032125,413
383,0:00:12.271693,0:00:00.032041,413
384,0:00:12.271693,0:00:00.031958,413
385,0:00:12.286654,0:00:00.031913,413
386,0:00:12.286654,0:00:00.031831,413
387,0:00:12.338715,0:00:00.031883,413
388,0:00:12.338715,0:00:00.031801,413
389,0:00:12.338715,0:00:00.031719,413
390,0:00:12.354715,0:00:00.031679,413
391,0:00:12.354715,0:00:00.031598,413
392,0:00:12.354715,0:00:00.031517,413
393,0:00:12.354715,0:00:00.031437,413
394,0:00:12.354715,0:00:00.031357,413
395,0:00:12.354715,0:00:00.031278,413
396,0:00:12.354715,0:00:00.031199,413
397,0:00:12.354715,0:00:00.031120,413
398,0:00:12.354715,0:00:00.031042,413
399,0:00:12.354715,0:00:00.030964,413
400,0:00:12.354715,0:00:00.030887,413
401,0:00:12.354715,0:00:00.030810,413
402,0:00:12.354715,0:00:00.030733,413
403,0:00:12.354715,0:00:00.030657,413
404,0:00:12.354715,0:00:00.030581,413
405,0:00:12.354715,0:00:00.030505,413
406,0:00:12.354715,0:00:00.030430,413
407,0:00:12.354715,0:00:00.030356,413
408,0:00:12.355715,0:00:00.030284,425
409,0:00:12.560443,0:00:00.030710,415
410,0:00:12.560443,0:00:00.030635,415
411,0:00:12.560443,0:00:00.030561,415
412,0:00:12.560443,0:00:00.030487,415
413,0:00:12.560443,0:00:00.030413,415
414,0:00:12.595413,0:00:00.030424,415
415,0:00:12.687722,0:00:00.030573,415
416,0:00:12.687722,0:00:00.030499,415
417,0:00:12.740790,0:00:00.030553,415
418,0:00:12.740790,0:00:00.030480,415
419,0:00:12.740790,0:00:00.030408,415
420,0:00:12.740790,0:00:00.030335,415
421,0:00:12.740790,0:00:00.030263,415
422,0:00:12.740790,0:00:00.030191,415
423,0:00:12.740790,0:00:00.030120,415
424,0:00:12.740790,0:00:00.030049,415
425,0:00:12.740790,0:00:00.029978,415
426,0:00:12.740790,0:00:00.029908,415
427,0:00:12.740790,0:00:00.029838,415
428,0:00:12.740790,0:00:00.029768,415
429,0:00:12.740790,0:00:00.029699,415
430,0:00:12.740790,0:00:00.029630,415
431,0:00:12.740790,0:00:00.029561,415
432,0:00:12.740790,0:00:00.029493,415
433,0:00:12.740790,0:00:00.029424,415
434,0:00:12.740790,0:00:00.029357,415
435,0:00:12.740790,0:00:00.029289,415
436,0:00:12.740790,0:00:00.029222,415
437,0:00:12.740790,0:00:00.029155,415
438,0:00:12.740790,0:00:00.029089,421
439,0:00:12.928719,0:00:00.029450,417
440,0:00:12.928719,0:00:00.029383,417
441,0:00:12.928719,0:00:00.029317,417
442,0:00:12.951722,0:00:00.029303,417
443,0:00:12.951722,0:00:00.029236,429
444,0:00:13.189091,0:00:00.029705,425
445,0:00:13.205091,0:00:00.029674,425
446,0:00:13.205091,0:00:00.029608,425
447,0:00:13.246134,0:00:00.029633,425
448,0:00:13.246134,0:00:00.029567,425
449,0:00:13.246134,0:00:00.029501,425
450,0:00:13.295660,0:00:00.029546,425
451,0:00:13.295660,0:00:00.029480,425
452,0:00:13.312672,0:00:00.029453,425
453,0:00:13.312672,0:00:00.029388,425
454,0:00:13.312672,0:00:00.029323,425
455,0:00:13.312672,0:00:00.029259,425
456,0:00:13.312672,0:00:00.029194,425
457,0:00:13.312672,0:00:00.029131,425
458,0:00:13.312672,0:00:00.029067,437
459,0:00:13.528650,0:00:00.029474,431
460,0:00:13.528650,0:00:00.029410,431
461,0:00:13.528650,0:00:00.029346,431
462,0:00:13.619615,0:00:00.029480,431
463,0:00:13.619615,0:00:00.029416,431
464,0:00:13.641639,0:00:00.029400,431
465,0:00:13.664647,0:00:00.029386,431
466,0:00:13.664647,0:00:00.029323,431
467,0:00:13.664647,0:00:00.029260,431
468,0:00:13.664647,0:00:00.029198,443
469,0:00:13.988569,0:00:00.029826,436
470,0:00:13.989571,0:00:00.029765,436
471,0:00:13.989571,0:00:00.029702,436
472,0:00:14.055111,0:00:00.029778,436
473,0:00:14.055111,0:00:00.029715,460
474,0:00:14.648556,0:00:00.030904,452
475,0:00:14.672004,0:00:00.030888,452
476,0:00:14.672004,0:00:00.030824,452
477,0:00:14.820001,0:00:00.031069,452
478,0:00:14.820001,0:00:00.031004,452
479,0:00:14.847999,0:00:00.030998,452
480,0:00:14.847999,0:00:00.030933,452
481,0:00:14.847999,0:00:00.030869,452
482,0:00:14.880001,0:00:00.030871,452
483,0:00:14.880001,0:00:00.030807,452
484,0:00:14.880001,0:00:00.030744,452
485,0:00:14.941559,0:00:00.030807,452
486,0:00:14.941559,0:00:00.030744,452
487,0:00:14.941559,0:00:00.030681,452
488,0:00:14.941559,0:00:00.030618,452
489,0:00:14.941559,0:00:00.030555,452
490,0:00:14.941559,0:00:00.030493,452
491,0:00:14.941559,0:00:00.030431,452
492,0:00:14.941559,0:00:00.030369,452
493,0:00:14.942560,0:00:00.030309,476
494,0:00:15.615029,0:00:00.031609,465
495,0:00:15.615029,0:00:00.031546,465
496,0:00:15.615029,0:00:00.031482,465
497,0:00:15.716028,0:00:00.031622,465
498,0:00:15.716028,0:00:00.031558,465
499,0:00:15.743895,0:00:00.031551,465
500,0:00:15.818897,0:00:00.031638,465
501,0:00:15.818897,0:00:00.031575,465
502,0:00:15.868897,0:00:00.031611,465
503,0:00:15.868897,0:00:00.031549,465
504,0:00:15.868897,0:00:00.031486,465
505,0:00:15.897942,0:00:00.031481,465
506,0:00:15.897942,0:00:00.031419,465
507,0:00:15.897942,0:00:00.031357,465
508,0:00:15.897942,0:00:00.031295,465
509,0:00:15.897942,0:00:00.031234,465
510,0:00:15.897942,0:00:00.031172,465
511,0:00:15.897942,0:00:00.031111,465
512,0:00:15.897942,0:00:00.031051,465
513,0:00:15.897942,0:00:00.030990,471
514,0:00:16.098895,0:00:00.031321,466
515,0:00:16.098895,0:00:00.031260,466
516,0:00:16.098895,0:00:00.031199,466
517,0:00:16.151894,0:00:00.031242,466
518,0:00:16.151894,0:00:00.031181,466
519,0:00:16.174893,0:00:00.031165,466
520,0:00:16.174893,0:00:00.031106,466
521,0:00:16.174893,0:00:00.031046,466
522,0:00:16.174893,0:00:00.030986,466
523,0:00:16.174893,0:00:00.030927,502
524,0:00:17.212735,0:00:00.032849,486
525,0:00:17.245793,0:00:00.032849,486
526,0:00:17.245793,0:00:00.032787,486
527,0:00:17.401412,0:00:00.033020,486
528,0:00:17.401412,0:00:00.032957,486
529,0:00:17.401412,0:00:00.032895,486
530,0:00:17.463409,0:00:00.032950,486
531,0:00:17.463409,0:00:00.032888,486
532,0:00:17.543412,0:00:00.032976,486
533,0:00:17.543412,0:00:00.032914,486
534,0:00:17.543412,0:00:00.032853,486
535,0:00:17.657411,0:00:00.033005,486
536,0:00:17.657411,0:00:00.032943,486
537,0:00:17.657411,0:00:00.032882,486
538,0:00:17.657411,0:00:00.032820,498
539,0:00:17.968832,0:00:00.033337,489
540,0:00:17.969831,0:00:00.033277,495
541,0:00:18.124830,0:00:00.033502,495
542,0:00:18.234832,0:00:00.033644,504
543,0:00:18.433807,0:00:00.033948,497
544,0:00:18.433807,0:00:00.033886,497
545,0:00:18.455804,0:00:00.033864,497
546,0:00:18.517806,0:00:00.033915,497
547,0:00:18.582806,0:00:00.033972,533
548,0:00:19.339198,0:00:00.035291,515
549,0:00:19.382200,0:00:00.035305,515
550,0:00:19.382200,0:00:00.035240,515
551,0:00:19.494242,0:00:00.035380,515
552,0:00:19.494242,0:00:00.035316,545
553,0:00:20.240790,0:00:00.036602,528
554,0:00:20.449141,0:00:00.036912,528
555,0:00:20.449141,0:00:00.036845,528
556,0:00:20.588134,0:00:00.037029,528
557,0:00:20.589132,0:00:00.036964,558
558,0:00:21.355976,0:00:00.038272,538
559,0:00:21.491976,0:00:00.038447,546
560,0:00:21.659022,0:00:00.038677,543
561,0:00:21.904263,0:00:00.039045,579
562,0:00:22.828221,0:00:00.040620,559
563,0:00:22.873629,0:00:00.040628,584
564,0:00:23.231130,0:00:00.041190,568
565,0:00:23.305129,0:00:00.041248,568
566,0:00:23.372221,0:00:00.041294,568
567,0:00:23.413146,0:00:00.041293,568
568,0:00:23.461206,0:00:00.041305,588
569,0:00:23.805251,0:00:00.041837,576
570,0:00:23.997234,0:00:00.042100,588
571,0:00:24.203201,0:00:00.042387,582
572,0:00:24.409332,0:00:00.042674,582
573,0:00:24.454350,0:00:00.042678,632
574,0:00:25.529799,0:00:00.044477,603
575,0:00:25.546800,0:00:00.044429,615
576,0:00:25.730799,0:00:00.044672,608
577,0:00:25.938815,0:00:00.044955,623
578,0:00:26.223812,0:00:00.045370,613
579,0:00:26.266860,0:00:00.045366,613
580,0:00:26.354852,0:00:00.045439,613
581,0:00:26.371815,0:00:00.045390,613
582,0:00:26.495999,0:00:00.045526,613
583,0:00:26.608006,0:00:00.045640,613
584,0:00:26.653954,0:00:00.045640,613
585,0:00:26.700004,0:00:00.045641,613
586,0:00:26.725000,0:00:00.045606,613
587,0:00:26.838958,0:00:00.045722,613
588,0:00:27.116109,0:00:00.046116,613
589,0:00:27.253106,0:00:00.046270,613
590,0:00:27.344106,0:00:00.046346,613
591,0:00:27.344106,0:00:00.046268,613
592,0:00:27.344106,0:00:00.046189,613
593,0:00:27.400111,0:00:00.046206,613
594,0:00:27.400111,0:00:00.046128,613
595,0:00:27.400111,0:00:00.046051,613
596,0:00:27.400111,0:00:00.045973,613
597,0:00:27.400111,0:00:00.045896,625
598,0:00:28.524584,0:00:00.047700,620
599,0:00:28.524584,0:00:00.047620,620
600,0:00:28.524584,0:00:00.047541,620
601,0:00:28.552579,0:00:00.047508,620
602,0:00:28.552579,0:00:00.047430,620
603,0:00:28.552579,0:00:00.047351,620
604,0:00:28.599194,0:00:00.047350,620
605,0:00:28.599194,0:00:00.047271,620
606,0:00:28.630191,0:00:00.047245,620
607,0:00:28.630191,0:00:00.047167,620
608,0:00:28.630191,0:00:00.047089,620
609,0:00:28.690197,0:00:00.047110,620
610,0:00:28.690197,0:00:00.047033,620
611,0:00:28.690197,0:00:00.046956,620
612,0:00:28.690197,0:00:00.046879,620
613,0:00:28.690197,0:00:00.046803,620
614,0:00:28.690197,0:00:00.046727,620
615,0:00:28.690197,0:00:00.046651,620
616,0:00:28.690197,0:00:00.046575,620
617,0:00:28.690197,0:00:00.046500,620
618,0:00:28.690197,0:00:00.046424,620
619,0:00:28.690197,0:00:00.046349,620
620,0:00:28.690197,0:00:00.046275,620
621,0:00:28.690197,0:00:00.046200,620
622,0:00:28.690197,0:00:00.046126,620
623,0:00:28.690197,0:00:00.046052,620
624,0:00:28.690197,0:00:00.045978,620
625,0:00:28.690197,0:00:00.045904,620
626,0:00:28.690197,0:00:00.045831,620
627,0:00:28.690197,0:00:00.045758,632
628,0:00:29.060371,0:00:00.046274,625
629,0:00:29.060371,0:00:00.046201,625
630,0:00:29.060371,0:00:00.046128,625
631,0:00:29.116997,0:00:00.046144,625
632,0:00:29.116997,0:00:00.046071,625
633,0:00:29.116997,0:00:00.045998,625
634,0:00:29.250115,0:00:00.046136,625
