env_time,total_time,avg_simulation_second,event_store_size
385,0:00:02.480255,0:00:00.006442,420
386,0:00:02.480255,0:00:00.006426,420
387,0:00:02.480255,0:00:00.006409,420
388,0:00:02.480255,0:00:00.006392,420
389,0:00:02.480255,0:00:00.006376,420
390,0:00:02.480255,0:00:00.006360,420
391,0:00:02.480255,0:00:00.006343,420
392,0:00:02.480255,0:00:00.006327,420
393,0:00:02.480255,0:00:00.006311,420
394,0:00:02.480255,0:00:00.006295,420
395,0:00:02.480255,0:00:00.006279,420
396,0:00:02.480255,0:00:00.006263,420
397,0:00:02.480255,0:00:00.006247,420
398,0:00:02.480255,0:00:00.006232,420
399,0:00:02.480255,0:00:00.006216,420
400,0:00:02.480255,0:00:00.006201,420
401,0:00:02.480255,0:00:00.006185,420
402,0:00:02.480255,0:00:00.006170,420
403,0:00:02.480255,0:00:00.006154,420
404,0:00:02.480255,0:00:00.006139,420
405,0:00:02.480255,0:00:00.006124,420
406,0:00:02.480255,0:00:00.006109,420
407,0:00:02.480255,0:00:00.006094,420
408,0:00:02.480255,0:00:00.006079,432
409,0:00:02.569812,0:00:00.006283,425
410,0:00:02.569812,0:00:00.006268,425
411,0:00:02.569812,0:00:00.006253,425
412,0:00:02.576828,0:00:00.006254,425
413,0:00:02.576828,0:00:00.006239,425
414,0:00:02.600766,0:00:00.006282,425
415,0:00:02.636770,0:00:00.006354,425
416,0:00:02.636770,0:00:00.006338,425
417,0:00:02.636770,0:00:00.006323,425
418,0:00:02.636770,0:00:00.006308,425
419,0:00:02.636770,0:00:00.006293,425
420,0:00:02.636770,0:00:00.006278,425
421,0:00:02.636770,0:00:00.006263,425
422,0:00:02.636770,0:00:00.006248,425
423,0:00:02.636770,0:00:00.006233,425
424,0:00:02.636770,0:00:00.006219,425
425,0:00:02.636770,0:00:00.006204,425
426,0:00:02.636770,0:00:00.006190,425
427,0:00:02.636770,0:00:00.006175,425
428,0:00:02.636770,0:00:00.006161,425
429,0:00:02.636770,0:00:00.006146,425
430,0:00:02.636770,0:00:00.006132,425
431,0:00:02.636770,0:00:00.006118,425
432,0:00:02.636770,0:00:00.006104,425
433,0:00:02.636770,0:00:00.006090,425
434,0:00:02.636770,0:00:00.006076,425
435,0:00:02.636770,0:00:00.006062,425
436,0:00:02.636770,0:00:00.006048,425
437,0:00:02.636770,0:00:00.006034,425
438,0:00:02.636770,0:00:00.006020,431
439,0:00:02.693769,0:00:00.006136,427
440,0:00:02.694769,0:00:00.006124,427
441,0:00:02.694769,0:00:00.006111,427
442,0:00:02.708768,0:00:00.006128,427
443,0:00:02.709769,0:00:00.006117,439
444,0:00:02.838768,0:00:00.006394,434
445,0:00:02.846772,0:00:00.006397,434
446,0:00:02.846772,0:00:00.006383,434
447,0:00:02.896649,0:00:00.006480,434
448,0:00:02.896649,0:00:00.006466,434
449,0:00:02.896649,0:00:00.006451,434
450,0:00:02.910648,0:00:00.006468,434
451,0:00:02.910648,0:00:00.006454,434
452,0:00:02.920645,0:00:00.006462,434
453,0:00:02.920645,0:00:00.006447,434
454,0:00:02.920645,0:00:00.006433,434
455,0:00:02.920645,0:00:00.006419,434
456,0:00:02.920645,0:00:00.006405,434
457,0:00:02.920645,0:00:00.006391,434
458,0:00:02.921646,0:00:00.006379,446
459,0:00:03.047958,0:00:00.006640,441
460,0:00:03.047958,0:00:00.006626,441
461,0:00:03.047958,0:00:00.006612,441
462,0:00:03.060952,0:00:00.006625,441
463,0:00:03.060952,0:00:00.006611,441
464,0:00:03.068990,0:00:00.006614,441
465,0:00:03.100953,0:00:00.006669,441
466,0:00:03.100953,0:00:00.006654,441
467,0:00:03.167953,0:00:00.006784,441
468,0:00:03.168954,0:00:00.006771,453
469,0:00:03.327654,0:00:00.007095,446
470,0:00:03.335600,0:00:00.007097,446
471,0:00:03.335600,0:00:00.007082,446
472,0:00:03.363641,0:00:00.007126,446
473,0:00:03.363641,0:00:00.007111,470
474,0:00:03.559848,0:00:00.007510,456
475,0:00:03.559848,0:00:00.007494,456
476,0:00:03.559848,0:00:00.007479,456
477,0:00:03.595851,0:00:00.007538,456
478,0:00:03.595851,0:00:00.007523,456
479,0:00:03.620896,0:00:00.007559,456
480,0:00:03.676897,0:00:00.007660,456
481,0:00:03.676897,0:00:00.007644,456
482,0:00:03.676897,0:00:00.007628,456
483,0:00:03.676897,0:00:00.007613,456
484,0:00:03.676897,0:00:00.007597,456
485,0:00:03.696845,0:00:00.007622,456
486,0:00:03.696845,0:00:00.007607,456
487,0:00:03.696845,0:00:00.007591,456
488,0:00:03.696845,0:00:00.007576,456
